bidder_id,bid_count,auction_count,merc_count,device_count,country_count,ip_count,url_count,average_distinct_country_per_auction,average_distinct_urls_per_auction,average_distinct_ip_per_auction,average_distinct_dev_per_auction,average_distinct_merc_per_auction,average_bids_per_auction,median_response_time,median_response_time_across_auction,num_auction,num_auction_won,percentage_win,avg_bids_auction,competitors,median_time_to_respond_competition,median_time_to_respond_self,outcome
6affd6d2976aa7c48dac70612fc8e31ddo7j5,299,9,1,2,1,1,3,1.0,3.0,1.0,2.0,1.0,33.222,16631578947,5052631579,9,0,0.0,0.026922384296776517,108.77777777777777,0,16368421053,1.0
721e69fd30e33488bf82b7e2f9c8cee28a9ea,43,28,1,33,12,37,4,1.0,1.286,1.393,1.393,1.0,1.536,2052157894736,205105263158,28,0,0.0,2.3632736286142972E-4,211.92857142857142,1210526316,-1,0.0
77bc113594866d4902d6f867a456750c9vvmu,266,45,1,87,10,188,124,1.156,3.378,4.667,2.689,1.0,5.911,89736842105,227157894737,45,1,0.022222222222222223,4.4143369699061705E-4,131.24444444444444,52631579,58052631579,0.0
85371e59ea43c33c7e481ba3c214e893ail7f,12,7,1,9,1,12,6,1.0,1.429,1.714,1.714,1.0,1.714,4022894736842,2509684210526,7,0,0.0,0.0024247322691452818,93.42857142857143,16263157895,-1,0.0
9211adb9cc770c78a70b55441acd146bfxnz2,75,33,1,45,12,63,26,1.152,1.667,2.212,2.03,1.0,2.273,347368421053,197105263158,33,0,0.0,2.846807589968609E-4,130.3939393939394,263157895,32631578947,0.0
96f31c5b3baa8704096cc8d4301b4c96i6fyp,80,34,1,46,15,71,51,1.647,2.235,2.353,2.294,1.0,2.353,1896315789474,172210526316,34,0,0.0,2.3419135189885274E-4,175.85294117647058,1526315789,348421052632,0.0
a262e805f766306f4adb38211abf235akxqh8,25,5,1,22,8,25,18,2.2,3.8,5.0,4.8,1.0,5.0,60631578947,359473684211,5,0,0.0,1.1630936429953848E-4,264.0,52631579,49052631579,0.0
a58ace8b671a7531c88814bc86b2a34cf0crb,192565,748,1,2020,76,53405,36518,1.341,81.174,107.441,44.735,1.0,257.44,1210526316,3894736843,748,272,0.36363636363636365,0.21554126809655677,37.31016042780749,0,1210526315,0.0
ba266f4898bf572447ad65856b362595yjt2a,652,234,1,182,40,479,189,1.077,2.103,2.449,2.269,1.0,2.786,1216894736842,60157894737,234,1,0.004273504273504274,4.2168386386596147E-4,198.57692307692307,1105263158,61368421052,0.0
c128bfe7aba668d71126d51b32428c01tkq99,418,70,1,120,7,270,80,1.186,3.114,5.414,4.671,1.0,5.971,203157894737,95894736842,70,1,0.014285714285714285,0.0012241730242638122,141.35714285714286,1315789474,133315789473,0.0
c8a99985c7bf230f475a8e9be6a17d7a08r3x,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,2591315789474,2,0,0.0,1.4204545454545454E-4,353.5,105263158,-1,0.0
c9f94611f4c9afd3a3153da9654e7310jr201,5,5,1,3,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,533052631579,5,0,0.0,3.383659630910408E-5,391.4,1368421053,-1,0.0
f895a8d9d7974b3ee7f1f04a25a950e9v63ps,152,91,1,96,23,121,37,1.022,1.593,1.582,1.604,1.0,1.67,3648789473684,196000000000,91,1,0.01098901098901099,5.484454098366571E-4,123.6043956043956,2421052632,-1,0.0
01067975436d123f717ee5aba0dd4bbfa0937,543,17,1,165,71,398,4,4.882,1.118,23.647,10.412,1.0,31.941,15631578947,371789473684,17,1,0.058823529411764705,0.002174252525616539,142.88235294117646,52631579,15000000000,0.0
171fbac128e6dcb51d0f07cf7ed8bd3er891e,279,6,1,1,1,276,5,1.0,4.833,46.333,1.0,1.0,46.5,421052632,210526316,6,2,0.3333333333333333,0.058835934204976806,23.0,0,421052632,0.0
20a2d48ac3400228e7a0296aaa596a0fvckdc,5,5,1,5,3,5,4,1.0,1.0,1.0,1.0,1.0,1.0,0,2848052631579,5,0,0.0,8.881152418337803E-6,311.8,3684210526,-1,0.0
2a7d1f9483d34546c4d099e36e3a79790qvjm,3351,289,1,480,76,2071,284,1.211,4.336,9.363,5.993,1.0,11.595,67894736842,19263157895,289,11,0.03806228373702422,0.005574983612775713,103.17301038062284,736842105,48736842105,0.0
3e0bbd7d75cf543a56919ff5069b31a9gcbql,69,9,1,39,13,60,29,2.222,3.778,6.778,4.778,1.0,7.667,256894736842,1525105263158,9,0,0.0,1.1435048922122346E-4,357.3333333333333,52631579,202947368422,0.0
5324221d38a79636bc4560cbcf2d75c4gimrm,22,10,1,9,5,17,4,1.1,1.0,1.8,1.2,1.0,2.2,112736842105,386526315789,10,0,0.0,9.233997901364114E-5,186.1,157894736,27947368421,0.0
6679d668a393f336ba9d1cb6a154e03aifmkr,45,34,1,26,14,33,26,1.147,1.147,1.176,1.206,1.0,1.324,2398578947368,278894736842,34,0,0.0,2.0023048753898932E-4,195.52941176470588,894736842,-1,0.0
6aeab198df208f8628825f7eb3ec3701p2ybk,162,55,1,90,24,149,70,1.2,2.0,2.891,2.255,1.0,2.945,117473684210,130000000000,55,1,0.01818181818181818,4.1818322620614884E-4,136.6,105263158,40631578947,0.0
74ecf5f9adfa4dcca4dcf020209db81arynmk,5,4,1,4,4,5,2,1.0,1.0,1.25,1.0,1.0,1.25,684210527,5799947368421,4,0,0.0,7.029481646023422E-5,356.5,842105263,-1,0.0
7b5bd948eb1d8075be58ec9240927bb59ugz3,2,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,5199684210527,0,1,0,0.0,0.006024096385542169,71.0,11421052632,-1,0.0
b4210edd4ec9bf872c7108fdb3c6aae9cjwz7,47,8,1,28,2,12,14,1.0,3.125,2.25,4.25,1.0,5.875,264947368421,1566105263158,8,0,0.0,0.0016417493363140982,51.75,7736842105,189684210526,0.0
b6a3aa8c0f2302fa35d7b809d9371deeypvyh,359,127,1,128,26,298,19,1.024,1.22,2.717,2.134,1.0,2.827,233631578947,60210526316,127,2,0.015748031496062992,6.945196787024283E-4,174.64566929133858,421052632,65000000000,0.0
d63671871e4010e904b9419e48781565weafn,75,12,1,14,2,32,37,1.0,5.5,5.5,2.833,1.0,6.25,2779631578948,210052631579,12,0,0.0,9.806344312516426E-5,432.5833333333333,736842106,1740052631579,0.0
e1fb642deec7b382433de94983d97681o14ko,1081,263,1,275,53,799,396,1.217,3.122,3.673,2.882,1.0,4.11,297842105263,54526315789,263,1,0.0038022813688212928,0.0010001221240706543,139.58555133079847,947368421,99052631579,0.0
fae553f133602fba6e9e6051dfb27fefkruax,252,46,1,14,9,112,2,1.0,1.0,3.63,1.87,1.0,5.478,22789473684,120736842105,46,1,0.021739130434782608,0.0031934306569343066,119.0,1263157894,16052631579,1.0
10f1460119f9e42bcccd0f68ef59cc830pwtq,40,33,1,24,13,31,16,1.03,1.121,1.061,1.061,1.0,1.212,3947368421,457263157895,33,0,0.0,1.4181027911808186E-4,177.3939393939394,1210526316,-1,0.0
120c8b384858420c4e46e354c86f4ca393w0i,3783,374,1,475,83,2353,151,1.676,3.631,8.043,5.941,1.0,10.115,108315789474,31263157895,374,3,0.008021390374331552,0.0017798835053777606,137.24064171122996,842105263,83736842106,0.0
716079d1913959ccae0307f760bcddddt6d4o,2,2,1,2,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0,9512736842106,2,0,0.0,9.564893016671609E-6,437.5,263157895,-1,0.0
84c7bbdc12233f88f35c2c3b8f178803ta03m,8,4,1,4,3,3,3,1.0,1.0,1.0,1.25,1.0,2.0,1000000000,6473894736842,4,0,0.0,1.4539004514360901E-5,338.75,52631579,-1,0.0
86091a1e6c99358936979baf67d54457x1dzy,7,6,1,1,6,6,1,1.167,1.0,1.167,1.0,1.0,1.167,9602842105263,3585736842105,6,1,0.16666666666666666,1.8764240718402358E-4,133.83333333333334,684210527,-1,0.0
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,12,9,1,11,3,12,9,1.0,1.333,1.333,1.222,1.0,1.333,4413789473684,466578947368,9,0,0.0,1.9544292252316812E-4,164.44444444444446,631578948,-1,0.0
d4a84bdffb9543626fdd42c879343ce26ds4l,19,5,1,16,9,17,9,2.0,2.4,3.4,3.2,1.0,3.8,1531000000000,1347210526316,5,0,0.0,3.4276168501644355E-5,380.2,52631579,1149789473684,0.0
e8e4603ed284adbd252a7a601f9bffe09oq6f,8,1,1,4,4,7,3,4.0,3.0,7.0,4.0,1.0,8.0,909263157895,0,1,0,0.0,3.829106956530063E-5,845.0,0,266578947368,0.0
8126928a319468b6da5edce4097d2398xwita,88,3,1,46,10,81,4,3.667,2.0,27.333,16.0,1.0,29.333,11210526316,51105263158,3,0,0.0,4.161386119885751E-4,335.0,52631579,10157894737,0.0
8a4fc219f01e1fe6d4328b0a47fc54905iv05,167,44,1,74,15,148,54,1.0,2.227,3.614,2.841,1.0,3.795,10157894737,54052631579,44,0,0.0,9.824396270259141E-4,119.0909090909091,157894737,5789473684,1.0
8bc2a424939c50eaf4a652e253421b0f9b0y9,817,145,1,191,32,608,52,1.407,2.614,5.097,4.062,1.0,5.634,254368421053,45210526316,145,3,0.020689655172413793,0.0011665812316070691,141.61379310344827,1157894737,164526315789,0.0
961ab8cb7952191816db53f8a11a35fe1zecm,44,14,1,25,10,37,36,1.286,2.929,2.786,2.214,1.0,3.143,222947368421,392947368421,14,0,0.0,1.427579538891809E-4,196.5,105263158,63263157894,0.0
b28e6a39ef0cdda29c5e350e048c3a813idk1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.5588536335721597E-4,327.0,3315789473,-1,0.0
d5f997729fd5a0aa13307e027804de515jziv,828,114,1,191,46,642,176,1.86,4.053,6.658,4.491,1.0,7.263,140736842105,91315789474,114,0,0.0,6.661372966893459E-4,151.03508771929825,263157894,91263157895,0.0
d7b66d95bcfba06122dc6f7a3c605fd73239a,45,23,1,23,2,41,8,1.0,1.348,1.913,1.478,1.0,1.957,773526315790,386105263158,23,0,0.0,6.502138481100451E-5,257.4347826086956,157894737,-1,0.0
eaad20ae39d343daf76adc0b1a4984faumuzj,73,3,1,47,1,52,45,1.0,15.667,18.667,16.0,1.0,24.333,14368421053,121368421053,3,0,0.0,0.002719010727056019,177.66666666666666,105263158,13789473685,0.0
f4189a40cc622eaef015a19d75d9fe21mylhz,4,4,1,4,1,4,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3348842105263,4,0,0.0,1.873106406492187E-5,331.75,0,-1,0.0
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,41,18,1,26,1,12,19,1.0,1.722,1.556,2.0,1.0,2.278,1130421052631,499473684211,18,4,0.2222222222222222,0.004365882227664785,36.05555555555556,8421052632,121736842105,0.0
53856dce9187b16f2cf5e4e58f5d0397h7tz6,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.615062761506276E-4,157.0,421052632,-1,0.0
6533b670e02ccf583288ba7c8f5fb1carmirt,425,39,1,4,3,340,282,1.0,8.564,8.821,1.333,1.0,10.897,2368421052,2421052632,39,0,0.0,0.03044412607449857,33.02564102564103,263157895,2000000000,1.0
7eaefc97fbf6af12e930528151f86eb91bafh,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.786383695662579E-6,845.0,0,-1,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,329,97,1,87,40,289,11,1.505,1.144,3.289,2.495,1.0,3.392,28000000000,1684210526,97,2,0.020618556701030927,2.840058113286379E-4,145.44329896907217,947368421,9789473684,1.0
aea096a392f55d95c3e45251931e9755a9t3o,9582,400,1,527,77,5857,3263,1.26,16.63,19.948,9.383,1.0,23.955,37736842105,27315789474,400,10,0.025,0.004829590845652184,107.67,1368421052,34263157895,0.0
c5863a228287327c9980d12a632985da9vi29,532,195,1,104,35,450,12,1.0,1.226,2.672,2.195,1.0,2.728,1391736842105,74157894737,195,1,0.005128205128205128,9.960662870880227E-4,133.84102564102565,3315789474,189578947368,0.0
d092609f5140c62ec64ddd7615c25792qgdrd,14,7,1,5,2,12,4,1.0,1.286,2.0,1.857,1.0,2.0,175789473684,2120684210526,7,0,0.0,0.0010851030847930554,99.71428571428571,736842105,-1,0.0
e429d13bc2c7acc82d8d68fa020546c38v82z,12,11,1,11,4,12,1,1.0,1.0,1.091,1.091,1.0,1.091,400210526316,667315789474,11,0,0.0,8.297607523164155E-4,85.0909090909091,3631578947,-1,0.0
ec86220eb6ce57c91a02a7356b342599jrcut,114,53,1,62,11,97,21,1.075,1.453,2.0,1.849,1.0,2.151,589578947368,312684210526,53,0,0.0,1.3761152267149836E-4,210.32075471698113,157894737,39105263158,0.0
f939c17ffc7c39ac9b35b69e5e75179fv9pe2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,6.087538808059901E-5,146.0,210526316,-1,0.0
037d9f10da403d8d5f94b6e2957a3702f6x07,12901,592,1,786,45,5128,6609,1.044,14.867,12.14,8.304,1.0,21.792,38578947369,7842105263,592,105,0.17736486486486486,0.03426678743223538,25.9222972972973,894736842,34105263158,0.0
3128932859bba46f57cdd19579c42e05lif6h,21,7,1,7,1,15,10,1.0,2.0,2.571,1.714,1.0,3.0,196894736842,3986947368421,7,0,0.0,0.01,43.857142857142854,9421052631,30052631579,0.0
332484ddd66b9a3db89ee68f08b1288amq90u,89,59,1,43,8,76,16,1.0,1.237,1.407,1.39,1.0,1.508,3478000000000,177736842105,59,0,0.0,2.170091265748401E-4,241.40677966101694,1105263158,-1,0.0
4dd2a50e589cde2802c4bab143dea61ak517w,3,2,1,1,1,3,1,1.0,1.0,1.5,1.0,1.0,1.5,3807105263158,4128368421052,2,0,0.0,5.4210238145576175E-6,847.0,52631579,-1,0.0
64885ec89a54c64598b2d196e1fe2e351cd60,9,8,1,8,2,9,7,1.0,1.125,1.125,1.125,1.0,1.125,3811736842105,4164578947369,8,0,0.0,1.3750660795643791E-5,488.875,1105263158,-1,0.0
68d0de6b2b019e4f93fe89ef3c9d3e21zajj9,68,16,1,1,4,7,23,1.0,3.5,1.438,1.0,1.0,4.25,8368421052,17105263158,16,0,0.0,0.0014663388967956182,102.0625,2210526316,6789473684,0.0
97db2350652f8d01237fc4c59a470eb81h9gs,16,3,1,14,4,16,4,1.667,2.0,5.333,4.667,1.0,5.333,394684210527,415789473684,3,0,0.0,7.603586992163553E-5,331.0,105263158,291684210526,0.0
a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,8787,502,1,514,64,4450,1256,1.163,3.432,10.677,4.524,1.0,17.504,16210526315,12631578947,502,27,0.053784860557768925,0.010134503908709883,74.36653386454184,736842105,13894736842,1.0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,743,157,1,202,33,592,256,1.051,3.236,4.096,2.911,1.0,4.732,59421052632,56157894737,157,2,0.012738853503184714,0.0016700870108589372,137.7579617834395,578947369,12210526316,0.0
fba0c76970a464cfa9c043c906442f0eg53a2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0010976948408342481,13.0,8736842105,-1,0.0
2794512e8edad5f99d28c33c7560fccb9zl8i,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.002652519893899204,50.0,9315789473,-1,0.0
4f7331589f84c6359bd693513bc9d7ddlitos,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.8236622899901173E-5,377.0,578947369,-1,0.0
5db8eed67a7b648d1f2173b665b79de2vwdlu,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0010050251256281408,108.0,14947368421,-1,0.0
61a4da78a5aa5bebcb3e9818a46771766gtq7,163,33,1,4,7,11,9,1.0,1.697,1.273,1.485,1.0,4.939,24631578947,42947368421,33,0,0.0,0.0028855686163432944,79.06060606060606,684210527,15842105263,0.0
96b90af2d3eea4d3b2bc725e1c92e212qu52g,6127,332,1,195,8,3047,58,1.003,1.199,13.768,6.277,1.0,18.455,44000000000,46421052632,332,28,0.08433734939759036,0.030773944358779892,35.846385542168676,2315789474,38157894737,1.0
a1f4d216a1a92507d97166151d7c9fe37bei4,5,5,1,5,3,5,3,1.0,1.0,1.0,1.0,1.0,1.0,0,4393105263157,5,0,0.0,1.9398642095053346E-4,151.8,263157895,-1,0.0
b191c73f160bb9320dd3715bc3ffed26ymluh,10,10,1,9,4,10,5,1.0,1.0,1.0,1.0,1.0,1.0,0,1696052631579,10,0,0.0,1.351205275105394E-4,295.2,210526316,-1,0.0
bd6adbe79fcb843aeb97546947af1236kbg7p,43,31,1,25,10,38,12,1.032,1.194,1.29,1.258,1.0,1.387,320842105263,40000000000,31,0,0.0,3.1145653008452786E-4,219.70967741935485,1052631579,-1,0.0
10c1e1164e3f8298df9a35c891f67babiycsr,10,9,1,6,5,10,5,1.111,1.111,1.111,1.111,1.0,1.111,4402368421052,933105263158,9,0,0.0,5.505789337488369E-5,385.1111111111111,315789474,-1,0.0
1680b6a12fdc8c64645c00ae8048f99c6uzoz,40,10,1,25,4,34,22,1.0,3.2,3.7,3.0,1.0,4.0,800684210527,1324947368421,10,0,0.0,0.0013749957031384276,94.7,4052631579,294263157894,0.0
1982c4b164171180d480166feae881ecmxsgl,6,6,1,4,1,6,2,1.0,1.0,1.0,1.0,1.0,1.0,0,4534421052632,6,0,0.0,8.968609865470852E-4,118.0,684210527,-1,0.0
4af5e2532224f9f7d1d039704573d9205jbkv,2092,135,1,193,25,1496,540,1.185,5.489,11.793,3.244,1.0,15.496,8368421053,58631578948,135,0,0.0,0.0016091763048019913,235.92592592592592,52631579,7421052632,0.0
519c0f3b989c8e1781e0910f685980ce15wzr,3,3,1,3,2,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0,2371947368421,3,0,0.0,3.746862003072427E-5,434.3333333333333,684210526,-1,0.0
786fd201d9c952bc3453d4b3a6fa64046d8wb,8,5,1,2,2,3,2,1.0,1.0,1.6,1.0,1.0,1.6,63836684210527,3052631579,5,0,0.0,3.967270022315894E-4,222.8,1052631579,-1,0.0
9a272c3baede0633bab0e15ff98d207e3ldpv,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.014492753623188406,28.0,6473684211,-1,0.0
e54c3b01eab75ad3a616d56dd06ebef758ua8,3,2,1,2,2,3,2,1.5,1.5,1.5,1.5,1.0,1.5,8768368421053,5515157894737,2,0,0.0,5.4210238145576175E-6,847.0,0,-1,0.0
f6a7e7b14d39804c7d15627e2fa384a1cq892,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.015151515151515152,16.0,58578947368,-1,0.0
f8d0d52114da74d98800dc7553008705dth38,22,20,1,1,4,4,2,1.1,1.1,1.1,1.0,1.0,1.1,10311894736842,157894736,20,0,0.0,2.865971538297196E-5,276.4,1789473684,-1,0.0
42c407eb70ddacdcd59d63f22caaafc4fa0p2,345,52,1,82,12,88,68,1.0,2.635,2.135,3.058,1.0,6.635,19000000000,212842105263,52,0,0.0,0.006262820629186559,43.26923076923077,578947368,11684210527,1.0
9dc039dc57fd67bd9e7157f4f697ae7eloov1,896,55,1,179,30,425,473,2.091,11.109,13.382,11.745,1.0,16.291,173789473685,166947368421,55,0,0.0,0.0015425987969106705,158.47272727272727,526315790,148157894736,0.0
b217ca4cdea62a3977481e398d2cc9bd4sxht,8,8,1,7,2,8,3,1.0,1.0,1.0,1.0,1.0,1.0,0,4439157894737,8,0,0.0,1.4645577035735208E-4,329.75,578947369,-1,0.0
b2968116361fd43589bde8eca72c5767o71qc,6,5,1,1,5,6,1,1.0,1.0,1.2,1.0,1.0,1.2,146526315790,39473684211,5,0,0.0,1.965280052407468E-5,421.6,263157895,-1,0.0
c749a25f3a07304b959065d83bbfc5f75u1my,27,21,1,20,10,22,9,1.048,1.19,1.286,1.286,1.0,1.286,503157894737,249526315789,21,1,0.047619047619047616,1.1562921564848719E-4,138.76190476190476,3526315790,-1,0.0
d8ff621bc161b09d9192c445f4b3be7b8xow6,17,11,1,9,2,15,2,1.0,1.182,1.455,1.364,1.0,1.545,3046526315790,436473684211,11,0,0.0,0.0038185085354896678,60.54545454545455,40157894737,-1,0.0
0a09adcd35b5f26d75f251006affc747drfu4,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,4.6882325363338024E-4,191.0,15736842106,-1,0.0
21c5f4fff051adecaf1b080fbf910ca3dvi6a,335,96,1,115,36,317,2,1.26,1.01,3.396,2.813,1.0,3.49,227315789474,178578947369,96,2,0.020833333333333332,6.447167865005928E-4,122.40625,3210526316,82473684211,0.0
403d9c0288bab462bae858dc8aff2f94ti9ma,5,5,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,41631578948,5,0,0.0,1.0617740120192818E-4,289.8,263157895,-1,0.0
6ce47fddd94be5792190cad9d972a5c4oyjww,20,15,1,7,6,12,1,1.0,1.0,1.267,1.2,1.0,1.333,1818526315789,656894736842,15,0,0.0,7.36105999263894E-4,101.46666666666667,6052631579,-1,0.0
9e9270c06937bfa13f5b29e737c3438fcocyn,8,8,1,7,6,8,7,1.0,1.0,1.0,1.0,1.0,1.0,0,1405105263158,8,0,0.0,1.6535758577924763E-4,182.125,1421052631,-1,0.0
a0660fe8a46b9cb6b02e7b0c50eef6a905vt6,1280,183,1,246,45,977,807,1.158,5.607,6.191,4.257,1.0,6.995,80000000000,77052631579,183,0,0.0,9.982203602639668E-4,150.28415300546447,263157895,37842105264,1.0
a8a2547a9153038fbb9fc66d2425d9a7efr68,26,6,1,22,10,26,9,2.333,1.833,4.333,3.833,1.0,4.333,730052631579,1648421052632,6,0,0.0,4.5708017186214464E-5,326.5,52631579,482000000000,0.0
ba6811273d4f63d9a31937b71b0a22dforovn,188,23,1,56,3,64,182,1.0,8.043,5.391,4.13,1.0,8.174,317368421052,222315789474,23,3,0.13043478260869565,0.05360707157114343,18.956521739130434,13736842105,240894736842,0.0
bd0f0c497ef09b5c1bb18b330d932bffktn3i,13,2,1,1,2,2,1,1.0,1.0,1.0,1.0,1.0,6.5,2421052632,108157894737,2,0,0.0,0.0429042904290429,39.0,1157894737,2368421053,0.0
c4294be0db6b5c9357ae5e2e7fc8da9489qpc,2,2,1,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,0,686210526315,2,0,0.0,0.001430615164520744,46.0,105263158,-1,0.0
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,13,12,1,13,7,13,9,1.0,1.083,1.083,1.083,1.0,1.083,5599526315790,1231736842105,12,0,0.0,2.906781745410639E-4,139.0,2789473684,-1,0.0
e0e5719b5d763eb4e04c7f6e4e32884cmlpj7,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.624238909828936E-5,425.0,0,-1,0.0
ee052a24cd3164af9d08fe77bd6b79dfrbelk,101,47,1,50,26,85,28,1.34,1.319,2.021,1.766,1.0,2.149,1128736842105,317105263157,47,1,0.02127659574468085,2.454041393117993E-4,116.85106382978724,1105263158,96894736842,0.0
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,1.0,2.0,13894736843,0,1,0,0.0,3.7219897012544965E-6,1112.0,0,-1,0.0
25d75fd439571c1d9b946f5ec833786063vom,5,4,1,4,2,4,4,1.25,1.25,1.25,1.25,1.0,1.25,65529157894737,4568421052631,4,0,0.0,5.1935101896669925E-5,414.25,1105263157,-1,0.0
2a5726bd00709641cc54a8ab5422cde3uchoe,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0027624309392265192,92.0,19157894737,-1,0.0
2b044b4b7949b96e38084e59b5d1d328jib5o,3645,463,1,384,68,2463,1417,1.197,6.363,7.05,4.801,1.0,7.873,243000000000,23157894737,463,2,0.004319654427645789,0.001660893410285783,161.82937365010798,1052631579,159947368421,0.0
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,19844,972,1,574,128,10058,148,1.379,1.243,13.991,9.163,1.0,20.416,36052631579,12526315789,972,26,0.026748971193415638,0.011201218338523578,95.25102880658436,684210527,31052631578,0.0
603d769a86a359a0d41118b47c0ab41fx7kz5,10,9,1,8,4,10,6,1.0,1.0,1.111,1.0,1.0,1.111,49000000000,206473684210,9,0,0.0,1.36302919608538E-4,235.77777777777777,684210526,-1,0.0
ac9bf3a07831666bde4fefb75c184adekbrl0,19,17,1,14,7,16,7,1.0,1.118,1.118,1.118,1.0,1.118,400473684210,23894736842,17,0,0.0,3.522628251478577E-4,125.70588235294117,6789473685,-1,0.0
e5bde35da4abebe4fdb37a3c65124a57ff4vo,34,15,1,20,7,32,1,1.0,1.0,2.2,1.867,1.0,2.267,249052631579,134263157895,15,0,0.0,6.032005109463151E-4,78.4,2631578947,8947368421,0.0
ff3ae9450581aa3de5d2326f70e39d20w8fbl,4,3,1,3,2,3,4,1.0,1.333,1.333,1.333,1.0,1.333,7227894736842,7231421052632,3,0,0.0,2.470203174211079E-4,309.0,105263158,-1,0.0
024cf43497fd7381df6254888670f84bwbbam,3,2,1,3,2,3,1,1.0,1.0,1.5,1.5,1.0,1.5,199000000000,402368421052,2,0,0.0,1.4312703956031374E-5,483.5,105263158,-1,0.0
1a764d01d19a1408382ccace87e61c9fndlo9,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,9.250693802035153E-4,188.0,7631578948,-1,0.0
29b8af2fea3881ef61911612372dac41vczqv,1,1,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,52631579,-1,0.0
2a73f10b3b8f2b825e220ba0a1d2c49f9nikz,10,7,1,2,4,10,1,1.143,1.0,1.429,1.143,1.0,1.429,3236368421052,221157894737,7,0,0.0,1.9896933882488708E-4,144.42857142857142,8263157895,-1,0.0
3d94b376bae8dd60eea48ded36134a3962glw,9,8,1,6,4,8,7,1.0,1.125,1.0,1.0,1.0,1.125,46157894737,1977157894737,8,0,0.0,1.6045354869765203E-4,246.0,105263158,-1,0.0
76218e14c379c12d599dae9e1c00b61a3i5b2,46707,376,1,1241,54,8343,9830,1.854,39.545,31.572,28.84,1.0,124.221,6947368421,19631578947,376,18,0.047872340425531915,0.038887242233708104,67.47340425531915,368421052,6842105263,0.0
ba0ca6f98ed66bdd1c4e86db2ce4011fdk6ii,1471,174,1,279,61,1002,91,1.684,3.592,7.333,5.517,1.0,8.454,139052631579,36526315789,174,0,0.0,0.002056439549624361,120.62068965517241,1157894737,107000000000,0.0
e735a2301a18772a8276aa1f17ef79efu4yew,20,18,1,13,6,13,12,1.0,1.111,1.111,1.111,1.0,1.111,2689263157895,586052631579,18,0,0.0,3.662265843877607E-4,154.94444444444446,6842105263,-1,0.0
20662832566daffac929f803f0c236eaperht,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,105263158,-1,0.0
45cfe8744884eb207048e3cbee31ec56hd9lm,5,5,1,3,2,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0,439263157894,5,0,0.0,1.637465203864418E-4,159.8,2105263158,-1,0.0
4bee9aba2abda51bf43d639013d6efe12iycd,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.830903790087463E-4,199.0,17368421052,-1,0.0
